id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
321069,GB-0465,small_airport,"Culbokie Airstrip",57.586843,-4.31636,550,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2016-11-06T06:10:30+00:00
324985,GB-0525,small_airport,"Pilmuir Farm Airstrip",56.2240212,-2.9776945,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2017-09-23T14:44:25+00:00
326358,GB-0541,small_airport,"Glensanda Airstrip",56.5610514,-5.5474649,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2018-02-08T13:24:40+00:00
329259,GB-0577,small_airport,"Kirriemuir Farm Strip",56.650081,-3.027775,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2018-09-14T12:37:46+00:00
332615,GB-0670,small_airport,"Mayfield Farm Airstrip",55.645872,-4.764698,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2019-11-09T22:24:41+00:00
332655,GB-0671,small_airport,"Thankerton private airstrip",55.624192,-3.618665,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2019-11-16T12:39:03+00:00
333300,GB-0739,small_airport,"Balado Park Airstrip UL",56.216752,-3.460264,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-02-10T01:37:30+00:00
333334,GB-0746,small_airport,"Shempston Farm Airstrip",57.6958,-3.3661,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-02-15T02:13:49+00:00
333408,GB-0754,small_airport,"Easter Nether Cabra Farm Airstrip",57.560563,-2.0301,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-02-22T12:44:23+00:00
335043,GB-0870,small_airport,"Mosside Farm Airstrip",55.741982,-3.810046,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-07-08T05:38:33+00:00
335631,GB-0887,closed,"Newhall Mains Airfield",57.661186,-4.192057,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,https://www.newhallmains.com/text-page/airfield,,,50,2022-08-18T16:59:10+00:00
337053,GB-0940,small_airport,"Balgone Airstrip",56.02625,-2.69635,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-10-31T02:43:07+00:00
338098,GB-0958,small_airport,Pittodrie-House,57.309118,-2.488232,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2020-12-28T06:04:41+00:00
317041,GB-0076,small_airport,"Lane Farm Airstrip",52.115335,-3.197891,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2016-02-19T17:05:37+00:00
316006,GB-0191,small_airport,"Cruglas Synod Inn Airstrip",52.1296089,-4.3664332,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2015-10-24T10:06:49+00:00
316328,GB-0205,small_airport,"Nantclwyd Airstrip",53.0632694,-3.3232823,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2015-11-13T06:13:02+00:00
316491,GB-0226,small_airport,"Talybont Airstrip",52.6124101,-4.0750378,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2015-12-08T11:43:09+00:00
346432,GB-1009,small_airport,Bethesda,51.832357,-4.763131,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2021-07-15T01:43:27+00:00
317378,GB-0251,small_airport,Chirk,52.9474365,-3.0460473,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,http://chirkairfield.wix.com/chirk-airfield#!,,,50,2016-03-28T06:44:27+00:00
317632,GB-0267,small_airport,"Rosemarket Airstrip",51.74526,-4.9642344,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2016-04-19T13:33:42+00:00
320275,GB-0383,small_airport,"North Wales Gliding Club",53.043229,-3.2219454,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2016-09-14T02:08:04+00:00
320297,GB-0392,small_airport,"South Wales Gliding Club",51.7193476,-2.8487476,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,http://www.uskgc.co.uk,,,50,2016-09-15T09:19:45+00:00
320703,GB-0429,small_airport,"Lleweni Parc Glyndwr Soaring Club",53.210445,-3.3855523,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2016-10-08T04:31:56+00:00
321298,GB-0479,small_airport,"Rhedyn Coch Farm Airstrip",53.2833,-3.36713,615,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2016-11-24T06:05:34+00:00
331853,GB-0631,small_airport,"Royal Glamorgan Hospital Heliport",51.546332,-3.394245,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2019-08-05T11:17:09+00:00
332385,GB-0654,small_airport,"Pencraig Airstrip",52.833151,-3.419661,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2019-10-06T09:32:47+00:00
334394,GB-0863,small_airport,"Llangarron Private Airstrip",51.883035,-2.699869,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2020-06-14T04:52:22+00:00
335895,GB-0893,small_airport,Rhoshirwaun,52.84753,-4.68153,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,Trefgraig,50,2020-09-20T01:09:19+00:00
336363,GB-0912,small_airport,"Rhigos Airstrip",51.74571,-3.58662,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,"Vale of Neath Gliding Club",50,2020-10-04T03:00:13+00:00
336445,GB-0914,small_airport,"Elan Valley Airstrip",52.28452,-3.53961,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,,,,,,,50,2020-10-06T13:34:20+00:00
509380,GB-1067,small_airport,"Kier Garden Airstrip",56.114916,-4.267439,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2023-06-04T13:54:53+00:00
509378,GB-1066,small_airport,"Dollar airstrip",56.170594,-3.654502,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2023-06-04T13:32:16+00:00
509377,GB-1065,small_airport,"Cupar airstrip",56.315643,-3.065972,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2023-06-04T13:26:51+00:00
355704,GB-1044,small_airport,"Corston Airstrip",59.052331,-3.19069,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2022-07-18T04:46:58+00:00
346455,GB-1010,small_airport,"Bennetsfield Private Airstrip",57.55888,-4.19959,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2021-07-16T02:28:41+00:00
345861,GB-1006,small_airport,"Kilfinichen Airstrip",56.38648,-6.05542,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2021-06-28T05:49:41+00:00
509374,GB-1062,small_airport,"Buchlyvie Airstrip",56.121851,-4.325039,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2023-06-04T13:18:04+00:00
342816,GB-0981,small_airport,"Conaglen House Airstrip",56.77091,-5.2371,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2021-04-11T04:46:08+00:00
340065,GB-0966,small_airport,"Nairns Mains Airstrip",55.937592,-2.849793,-1,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2021-01-25T00:07:31+00:00
509372,GB-1060,small_airport,"Sheardale airstrip",56.144981,-3.693255,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,,,,50,2023-06-04T13:12:50+00:00
336367,GB-0913,small_airport,"Rectory Farm Airstrip",52.201024,-0.194012,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Abbotsley,0,,,,,,,50,2020-10-05T05:54:54+00:00
336169,GB-0906,small_airport,"Netherley Private Airstrip",57.05228,-2.2652,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Aberdeen,0,,,,,,,50,2021-03-04T16:54:08+00:00
319061,GB-0317,small_airport,"Abergavenny Airstrip",51.795023,-2.994372,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Abergavenny,0,,,,,,,50,2020-06-04T07:57:12+00:00
2413,EGFA,small_airport,"Aberporth Airport",52.1152992249,-4.556940078739999,428,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Aberporth,0,EGFA,,,http://www.wwaa.co.uk/,https://en.wikipedia.org/wiki/Aberporth_Airport,"RAF Blaenanerch",50,2012-11-16T14:33:36+00:00
337085,GB-0945,small_airport,"Bridge Farm Airstrip",52.64829,1.57163,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Acle Bridge",0,,,,,,,50,2020-11-04T04:30:41+00:00
336796,GB-0921,small_airport,"Home Farm Airstrip",52.10795,-1.71938,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Admington (Warwickshire)",0,,,,,,,50,2020-10-15T03:01:30+00:00
333354,GB-0748,small_airport,"Hadfold Farm Airstrip UL",51.0022,-0.4606,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Adversane,0,,,,,,,50,2020-02-17T09:26:42+00:00
328560,GB-0564,small_airport,"Chalksole Green Airstrip",51.144824,1.209165,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Alkham,0,,,,,,,50,2018-06-26T07:46:43+00:00
319062,GB-0318,small_airport,"Allensmore Airfield",51.989967,-2.781699,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Allensmore,0,,,,,,,50,2017-07-29T04:32:51+00:00
320766,GB-0436,small_airport,"Charlton Mires Airstrip",55.478947,-1.726299,300,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Alnwick, Northumberland",0,,,,,,,50,2021-11-02T15:39:28+00:00
30618,EGWA,heliport,"Andover Airfield",51.2079048157,-1.528236866,249,EU,"United Kingdom",GB,England,GB-ENG,ENG,Andover,0,EGWA,,,,https://en.wikipedia.org/wiki/RAF_Andover,"RAF Andover, ADV",50,2013-08-24T15:21:44+00:00
332848,GB-0686,small_airport,"Old Manor Farm Airstrip",53.0443,-0.3328,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Anwick,0,,,,,,,50,2019-12-20T00:51:30+00:00
319065,GB-0321,small_airport,"Woodview Airfield",54.370158,-6.59167,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Armagh,0,,,,,,,50,2016-06-24T03:04:51+00:00
333159,GB-0737,small_airport,"Ash House Farm Airstrip",53.1669,-2.56666,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Ashcroft,0,,,,,,,50,2020-02-02T09:53:55+00:00
318166,GB-0309,small_airport,"Haydock Park Airstrip",53.478357,-2.622433,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Ashton-In-Makerfield,0,,,,,,,50,2016-05-30T03:53:32+00:00
332867,GB-0695,small_airport,"Blackmoor Farm Airstrip",53.157708,-0.586567,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Aubourn,0,,,,,,,50,2019-12-24T08:01:06+00:00
326703,GB-0544,small_airport,"Rectory Farm Airstrip",53.086138,-0.848486,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Averham,0,,,,,,,50,2018-03-17T09:42:26+00:00
29195,EGTA,closed,"Aylesbury/Thame Airfield",51.775799,-0.940278,289,EU,"United Kingdom",GB,England,GB-ENG,ENG,Aylesbury,0,,,,,,"EGTA, EGTA",50,2020-03-15T09:44:52+00:00
342814,GB-0980,small_airport,"Radwell Lodge Ultralight Airstrip",52.005332,-0.215757,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Baldock, Hertfordshire",0,,,,,,,50,2021-11-02T15:43:02+00:00
29178,EGQB,closed,"RAF Ballykelly (abandoned/closed)",55.060299,-7.02028,85,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Ballykelly,0,,,,,https://en.wikipedia.org/wiki/RAF_Ballykelly,"RAF Ballykelly, EGQB",50,2023-06-01T00:34:31+00:00
321364,GB-0487,closed,"Loughbrickland Airstrip",54.326685,-6.291239,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Banbridge,0,,,,,,,50,2022-08-16T11:15:58+00:00
320198,GB-0378,small_airport,"Barling Airfield",51.5684,0.794664,10,EU,"United Kingdom",GB,England,GB-ENG,ENG,Barling,0,,,,,,http://www.airfieldcards.com/php/courtesy_card.php?id=19,50,2016-09-10T12:17:03+00:00
336957,GB-0928,small_airport,"Croes-Carn-Einion Farm",51.56951,-3.07669,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,"Bassaleg (Monmouthshire)",0,,,,,,,50,2020-10-24T01:15:20+00:00
319068,GB-0324,small_airport,"Baxterley Aerodrome",52.56877,-1.614299,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Baxterley,0,,,,,,,50,2017-07-29T04:33:36+00:00
323667,GB-0488,small_airport,"St Mellion Airstrip",50.4752449,-4.3084034,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bealbury,0,,,,,,,50,2017-06-08T02:34:34+00:00
29186,EGSM,small_airport,"Beccles Airfield",52.435299,1.61833,80,EU,"United Kingdom",GB,England,GB-ENG,ENG,Beccles,0,EGSM,,,https://becclesaerodrome.co.uk/,https://en.wikipedia.org/wiki/Beccles_Airfield,"RAF Beccles",50,2021-03-11T11:34:33+00:00
29180,EGSB,closed,"Castle Mill Airfield",52.14329910279999,-0.406111001968,154,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bedford,0,,,,,,"EGSB, EGSB",50,2010-06-15T07:10:35+00:00
332865,GB-0694,small_airport,"Camp Farm Airstrip",52.473919,-1.446033,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bedworth,0,,,,,,,50,2019-12-24T05:42:21+00:00
29106,EGAL,closed,"Langford Lodge Air Base",54.62310028,-6.30000019,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Belfast,0,,,,,https://en.wikipedia.org/wiki/RAF_Langford_Lodge,"RAF Langford Lodge, Martin-Baker, EGAL",50,2015-11-28T01:59:00+00:00
319071,GB-0327,small_airport,"Benington Airfield",51.883113,-0.123301,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Benington,0,,,,,,,50,2017-07-29T04:36:17+00:00
333361,GB-0749,small_airport,"Fridd Farm Airstrip",51.1423,0.7585,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bethersden,0,,,,,,,50,2020-02-18T09:17:09+00:00
321081,GB-0467,small_airport,"Pound Green Airfield UL",52.403623,-2.355366,360,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bewdley,0,,,,,,,50,2019-12-24T05:34:49+00:00
29701,EGDD,small_airport,"Bicester Airfield",51.916698,-1.13194,266,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bicester,0,,,,,https://en.wikipedia.org/wiki/Bicester_Airfield,"RAF Bicester, EGDD",50,2023-04-03T05:02:58+00:00
316433,GB-0213,small_airport,"Pear Tree Farm Airstrip",51.903137,-1.076082,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bicester,0,,,,,,,50,2023-04-02T07:10:32+00:00
319032,GB-0316,small_airport,"Napps Field Airstrip",51.65625,0.42067,200,EU,"United Kingdom",GB,England,GB-ENG,ENG,Billericay,0,,,,,,,50,2016-06-22T15:25:24+00:00
317443,GB-0253,small_airport,"Manor Farm Airstrip",52.9126035,0.952548,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Binham,0,,,,,,,50,2016-04-05T10:46:10+00:00
319072,GB-0328,small_airport,"Binstead Airfield",50.722077,-1.204915,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Binstead,0,,,,,,,50,2017-07-28T11:41:43+00:00
332850,GB-0687,small_airport,"Bitteswell Farm Airstrip",52.475,-1.2076,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bitteswell,0,,,,,,,50,2019-12-20T01:32:50+00:00
332864,GB-0693,small_airport,"Bericote Farm Airstrip",52.32719,-1.547935,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Blackdown / Ashow",0,,,,,,,50,2019-12-24T05:23:34+00:00
319073,GB-0329,small_airport,"Blair Atholl Airfield",56.763509,-3.825599,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Blair Atholl",0,,,,,,,50,2017-07-29T04:35:30+00:00
349741,GB-0866,small_airport,"Blair Drummond Private Airstrip",56.150833,-4.044535,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Blair Drummond, Stirling",0,,,,,,,50,2022-11-01T13:51:12+00:00
335232,GB-0876,small_airport,"Buttermilk Hall Farm",52.15371,-0.92815,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Blisworth,0,,,,,,"Stoke Bruerne",50,2020-07-23T05:32:18+00:00
336857,GB-0922,small_airport,"Cottage Farm Airstrip",53.0556,-0.42789,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bloxholm,0,,,,,,,50,2021-04-01T01:08:11+00:00
336911,GB-0924,small_airport,"Bonnington Airstrip",51.05891,0.94806,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bonnington,0,,,,,,,50,2021-08-30T17:40:02+00:00
333301,GB-0740,small_airport,"Balgrummo Steading Airstrip",56.2178,-3.0207,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Bonnybank,0,,,,,,,50,2020-02-10T01:46:23+00:00
320845,GB-0446,small_airport,"Woodlow Farm Private Airstrip",52.1061,-2.45333,360,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bosbury,0,,,,http://www.woodlowfarm.co.uk/,,,50,2016-10-19T00:37:48+00:00
307471,GB-0058,small_airport,"Boston Aerodrome",52.9745654966,-0.0707674026489,10,EU,"United Kingdom",GB,England,GB-ENG,ENG,Boston,0,,,,http://www.bostonaeroclub.co.uk/,,,50,2012-10-22T21:24:39+00:00
319074,GB-0330,small_airport,"Boughton North Airfield",52.590886,0.517013,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Boughton,0,,,,,,,50,2017-07-29T04:33:16+00:00
319075,GB-0331,small_airport,"Stoke Ferry Airfield",52.584145,0.515755,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Boughton,0,,,,,,,50,2016-06-24T03:50:13+00:00
316396,GB-0208,small_airport,"Thornborough Grounds Airstrip",52.005743,-0.935664,270,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bourton,0,,,,,,,50,2016-02-01T14:52:14+00:00
319076,GB-0332,small_airport,"Bowerchalke Airfield",50.983648,-1.991682,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bowerchalke,0,,,,,,,50,2017-07-29T04:35:53+00:00
319365,GB-0360,small_airport,"Brook Farm Airstrip",52.9192308,-1.7375729,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Boylestone,0,,,,,,,50,2016-07-06T03:13:26+00:00
349886,GB-1024,small_airport,"Boyndie Airstrip",57.666802,-2.639594,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Boyndie,0,,,,,https://en.wikipedia.org/wiki/RAF_Banff#Current_use,,50,2021-11-21T06:29:58+00:00
332863,GB-0692,small_airport,"Manor Farm Airstrip",52.715343,-0.402031,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Braceborough,0,,,,,,,50,2019-12-24T05:12:24+00:00
316484,GB-0224,small_airport,"Holly Meadow Farm Airstrip",53.0049,-1.657016,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bradley,0,,,,,,,50,2019-12-24T04:56:27+00:00
307508,GB-0062,small_airport,"Branscombe Airfield",50.697959515899996,-3.15502882004,500,EU,"United Kingdom",GB,England,GB-ENG,ENG,Branscombe,0,,,,http://www.branscombeairfield.co.uk/page2.htm,,,50,2012-10-22T21:18:03+00:00
29163,EGMF,small_airport,"Farthing Corner/Stoneacre Farm Airfield",51.332369,0.600126,420,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bredhurst,0,EGMF,,,,,,50,2020-03-07T02:53:54+00:00
316270,GB-0203,small_airport,"Westonzoyland Microlight",51.1077398,-2.911336,30,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bridgewater,0,,,,,,,50,2015-11-08T18:36:24+00:00
319079,GB-0335,small_airport,"Bridlington Airfield",54.120749,-0.236527,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bridlington,0,,,,,,,50,2017-07-28T11:42:22+00:00
316517,GB-0232,small_airport,"Stoney Lane Farm Airstrip",52.332001,-1.993326,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Broad Green",0,,,,,,,50,2019-12-24T04:54:05+00:00
346362,GB-1008,small_airport,"Brockwood Bottom Farm Airstrip",51.03488,-1.11519,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Brockwood,0,,,,,,,50,2021-07-19T15:42:31+00:00
2438,EGNB,closed,"Brough Airport",53.7197,-0.566333,12,EU,"United Kingdom",GB,England,GB-ENG,ENG,Brough,0,,,,,https://en.wikipedia.org/wiki/Brough_Aerodrome,"EGNB, EGNB",50,2017-01-01T04:48:16+00:00
307751,GB-0077,small_airport,"Finmere Aerodrome",51.984985860799995,-1.06515884399,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Buckingham,0,,,,,,,50,2012-11-09T10:38:46+00:00
335369,GB-0879,small_airport,"Slemish Airfield",54.902845,-6.135285,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,"Buckna (Co Antrim)",0,,,,,,,50,2020-08-03T06:08:45+00:00
319080,GB-0336,small_airport,"Bucknall Airfield",53.19988,-0.253972,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bucknall,0,,,,,,,50,2017-07-29T04:34:57+00:00
334056,GB-0839,small_airport,"Bowden Farm Airstrip",51.3619,-1.6873,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Burbage,0,,,,,,,50,2020-05-09T00:47:29+00:00
29150,EGHU,small_airport,"Eaglescott Airfield",50.9286003112793,-3.9894399642944336,655,EU,"United Kingdom",GB,England,GB-ENG,ENG,Burrington,0,EGHU,,,,https://en.wikipedia.org/wiki/Eaglescott_Airfield,,50,2008-06-13T14:30:04+00:00
322712,GB-0036,small_airport,"Horse Leys Farm Airstrip",52.784969,-1.096687,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Burton-on-the-Wolds,0,,,,,,,50,2017-04-14T05:09:16+00:00
343804,GB-0989,small_airport,"Witherenden Airstrip",51.00694,0.35273,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Burwash, East Sussex",0,,,,,,,50,2023-04-02T07:29:34+00:00
319081,GB-0337,small_airport,"Calcot Airfield",51.794453,-1.835485,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Calcot,0,,,,,,,50,2017-07-28T11:46:19+00:00
323212,GB-0504,small_airport,"Salterford Farm Airfield",53.0617449,-1.0942177,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Calverton,0,,,,,,,50,2017-05-14T02:37:51+00:00
314749,Cark,small_airport,"Cark airfield",54.163753,-2.962299,20,EU,"United Kingdom",GB,England,GB-ENG,ENG,Cark,0,,,,,https://en.wikipedia.org/wiki/Cark,Cark,50,2016-10-05T02:42:33+00:00
326705,GB-0546,small_airport,"Carrickmore Airstrip",54.572102,-7.044873,541,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Carrickmore,0,,,,http://www.c-moreflyingschool.com/,,,50,2018-03-17T09:57:07+00:00
316100,GB-0201,small_airport,"Glenswinton Farm Airstrip",55.0475833333,-4.0317666667,520,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Castle Douglas",0,,,,http://www.glenswinton.co.uk/,,Glenswinton,50,2015-10-31T14:24:31+00:00
319419,GB-0362,small_airport,"Castlerock Airstrip",55.1582291,-6.7915365,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,"Castlerock (Ulster)",0,,,,,,,50,2016-07-10T05:00:15+00:00
335113,GB-0873,small_airport,"Coetir Bach Farm Airstrip",51.824692,-4.082623,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,"Cefneithin, Maesybont, Carmarthenshire",0,,,,,,,50,2020-12-02T00:55:50+00:00
2432,EGLJ,small_airport,"Chalgrove Airport",51.67610168457031,-1.0808299779891968,240,EU,"United Kingdom",GB,England,GB-ENG,ENG,Chalgrove,0,EGLJ,,,,https://en.wikipedia.org/wiki/Chalgrove_Airfield,"RAF Chalgrove",50,2008-06-13T14:30:04+00:00
29152,EGKE,small_airport,"Challock Airfield",51.20830154418945,0.8291670083999634,600,EU,"United Kingdom",GB,England,GB-ENG,ENG,Challock,0,EGKE,,,,,,50,2008-06-13T14:30:04+00:00
333302,GB-0741,small_airport,"Nethershields Farm Airstrip",55.712329,-4.075713,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Chapelton (Lanarkshire)",0,,,,,,,50,2020-02-10T04:01:23+00:00
333476,GB-0744,small_airport,"Cornbury House Airstrip",51.857548,-1.496929,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Charlbury,0,,,,,,,50,2020-02-29T06:15:52+00:00
335269,GB-0877,small_airport,"The Moy Airstrip",54.43514,-6.67659,,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,"Charlemont, Co Armagh",0,,,,,,,50,2020-07-26T04:42:19+00:00
334289,GB-0853,small_airport,"Bath 'Charmy Down' airstrip",51.4266,-2.3511,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Charmy Down",0,,,,,,,50,2021-03-16T10:24:52+00:00
345395,GB-1003,small_airport,"Hamilton House Airstrip",51.663785,-1.446633,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Charney,0,,,,,,,50,2021-06-11T04:26:49+00:00
333427,GB-0757,small_airport,"Chelworth House Airstrip",51.0493,0.0142,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Chelwood Gate",0,,,,,,,50,2020-02-23T03:16:24+00:00
333441,GB-0758,small_airport,"Rushett Farm",51.3364,-0.3144,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Chessington (Surrey)",0,,,,,,,50,2020-02-24T09:32:37+00:00
317576,GB-0263,small_airport,"Peplow Airstrip",52.8028279,-2.5019638,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Child's Ercall",0,,,,,,,50,2016-04-15T15:36:07+00:00
319099,GB-0339,small_airport,"Chipping Airfield",53.885042,-2.620864,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Chipping,0,,,,,,,50,2017-07-28T11:43:32+00:00
307438,GB-0052,small_airport,"Eggesford Airfield",50.866929123,-3.86366844177,576,EU,"United Kingdom",GB,England,GB-ENG,ENG,Chulmleigh,0,,,,,,,50,2012-10-10T06:37:21+00:00
320449,GB-0404,small_airport,"Norwood Lodge Airstrip",51.834839,1.11391,90,EU,"United Kingdom",GB,England,GB-ENG,ENG,Clacton-on-Sea,0,,,,,,,50,2022-03-04T12:38:44+00:00
